id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_SF2p_SF3_v_char_SF2_SF3p,SF2+ + SF3_v -> SF2 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.62 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SF4*_char_SF2_SF4p,SF2+ + SF4* -> SF2 + SF4+,ion_neutral,charge_transfer,2,rate_coefficient,1.1999999999999993,,,,,,,unknown,,candidate,"delta H = +1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SF4_v_char_SF2_SF4p,SF2+ + SF4_v -> SF2 + SF4+,ion_neutral,charge_transfer,2,rate_coefficient,1.1999999999999993,,,,,,,unknown,,candidate,"delta H = +1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SF5*_char_SF2_SF5p,SF2+ + SF5* -> SF2 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SF5_v_char_SF2_SF5p,SF2+ + SF5_v -> SF2 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_SF_v_char_SF2_SFp,SF2+ + SF_v -> SF2 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.50 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_S_1D_char_SF2_Sp,SF2+ + S_1D -> SF2 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,8.467080964865986e-16,m3/s,langevin_estimate,,613268.1778544716,fast,1.269196340633271,candidate,"delta H = -1.59 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF2p_S_1S_char_SF2_Sp,SF2+ + S_1S -> SF2 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,8.467080964865986e-16,m3/s,langevin_estimate,,613268.1778544716,fast,-0.3353256425307905,candidate,"delta H = -3.19 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_F2*_reac_SF3p_F_F,SF3+ + F2* -> SF3+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_F2_v_reac_SF3p_F_F,SF3+ + F2_v -> SF3+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_SF5*_char_SF3_SF5p,SF3+ + SF5* -> SF3 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,1.42,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_SF5_v_char_SF3_SF5p,SF3+ + SF5_v -> SF3 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,1.42,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_S_1D_char_SF3_Sp,SF3+ + S_1D -> SF3 + S+,ion_neutral,charge_transfer,2,rate_coefficient,1.0345690000000003,,8.178529870094698e-16,m3/s,langevin_estimate,,592368.5071364769,fast,2.234172855230002,candidate,"delta H = +1.03 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF3p_S_1S_char_SF3_Sp,SF3+ + S_1S -> SF3 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,8.178529870094698e-16,m3/s,langevin_estimate,,592368.5071364769,fast,0.629650872065941,candidate,"delta H = -0.57 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_F2*_reac_SF4p_F_F,SF4+ + F2* -> SF4+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_F2_v_reac_SF4p_F_F,SF4+ + F2_v -> SF4+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_S_char_SF4_Sp,SF4+ + S -> SF4 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.985962096196468e-16,m3/s,langevin_estimate,,578420.8800496337,fast,0.573401415687858,candidate,"delta H = -1.64 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF*_char_SF4_SFp,SF4+ + SF* -> SF4 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.70 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF2*_char_SF4_SF2p,SF4+ + SF2* -> SF4 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF2_v_char_SF4_SF2p,SF4+ + SF2_v -> SF4 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF3*_char_SF4_SF3p,SF4+ + SF3* -> SF4 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.82 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF3*_diss_SF2_F2_SF3p,SF4+ + SF3* -> SF2 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.0154499999999995,,,,,,,unknown,,candidate,"delta H = +1.02 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF3_v_char_SF4_SF3p,SF4+ + SF3_v -> SF4 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.82 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF3_v_diss_SF2_F2_SF3p,SF4+ + SF3_v -> SF2 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.0154499999999995,,,,,,,unknown,,candidate,"delta H = +1.02 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF5*_char_SF4_SF5p,SF4+ + SF5* -> SF4 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF5_v_char_SF4_SF5p,SF4+ + SF5_v -> SF4 + SF5+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_SF_v_char_SF4_SFp,SF4+ + SF_v -> SF4 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.70 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_S_1D_char_SF4_Sp,SF4+ + S_1D -> SF4 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.985962096196468e-16,m3/s,langevin_estimate,,578420.8800496337,fast,-0.5720405722932412,candidate,"delta H = -2.79 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_S_1S_char_SF4_Sp,SF4+ + S_1S -> SF4 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.985962096196468e-16,m3/s,langevin_estimate,,578420.8800496337,fast,-2.1765625554573025,candidate,"delta H = -4.39 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_S_1S_diss_SF2p_F2_S,SF4+ + S_1S -> SF2+ + F2 + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.8854860000000002,,7.985962096196468e-16,m3/s,langevin_estimate,,578420.8800496337,fast,-0.42234330093324224,candidate,"delta H = +0.89 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF4p_S_1S_diss_SF2_F2_Sp,SF4+ + S_1S -> SF2 + F2 + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.44549600000000034,,7.985962096196468e-16,m3/s,langevin_estimate,,578420.8800496337,fast,1.9922950276811284,candidate,"delta H = +0.45 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_F2*_reac_SF5p_F_F,SF5+ + F2* -> SF5+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_F2_v_reac_SF5p_F_F,SF5+ + F2_v -> SF5+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_char_SF5_Sp,SF5+ + S -> SF5 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.7600100000000012,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,1.512699488425901,candidate,"delta H = +0.76 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF*_char_SF5_SFp,SF5+ + SF* -> SF5 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.7000000000000011,,,,,,,unknown,,candidate,"delta H = +0.70 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF2*_char_SF5_SF2p,SF5+ + SF2* -> SF5 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,1.200000000000001,,,,,,,unknown,,candidate,"delta H = +1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF2_v_char_SF5_SF2p,SF5+ + SF2_v -> SF5 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,1.200000000000001,,,,,,,unknown,,candidate,"delta H = +1.20 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF3*_char_SF5_SF3p,SF5+ + SF3* -> SF5 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF3*_diss_SF4_F_SF3p,SF5+ + SF3* -> SF4 + F + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.9080640000000013,,,,,,,unknown,,candidate,"delta H = +0.91 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF3_v_char_SF5_SF3p,SF5+ + SF3_v -> SF5 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF3_v_diss_SF4_F_SF3p,SF5+ + SF3_v -> SF4 + F + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.9080640000000013,,,,,,,unknown,,candidate,"delta H = +0.91 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF5*_diss_SF6_SF4p,SF5+ + SF5* -> SF6 + SF4+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.671240000000001,,,,,,,unknown,,candidate,"delta H = +0.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF5_v_diss_SF6_SF4p,SF5+ + SF5_v -> SF6 + SF4+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.671240000000001,,,,,,,unknown,,candidate,"delta H = +0.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_SF_v_char_SF5_SFp,SF5+ + SF_v -> SF5 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.7000000000000011,,,,,,,unknown,,candidate,"delta H = +0.70 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_1D_char_SF5_Sp,SF5+ + S_1D -> SF5 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,0.3672575004448017,candidate,"delta H = -0.39 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_1D_diss_SF4_F_Sp,SF5+ + S_1D -> SF4 + F + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.9426330000000016,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,2.0529638131829318,candidate,"delta H = +1.94 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_1S_char_SF5_Sp,SF5+ + S_1S -> SF5 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,-1.2372644827192596,candidate,"delta H = -1.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_1S_diss_SF4p_F_S,SF5+ + S_1S -> SF4+ + F + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.9781000000000013,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,-0.12495958566898833,candidate,"delta H = +1.98 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF5p_S_1S_diss_SF4_F_Sp,SF5+ + S_1S -> SF4 + F + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.33811000000000213,,7.848165112757473e-16,m3/s,langevin_estimate,,568440.2851671549,fast,0.4484418300188703,candidate,"delta H = +0.34 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F*_diss_SF5p_F_F,SF6+ + F* -> SF5+ + F + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,4.26295593068441e-16,m3/s,langevin_estimate,,308764.64117124694,fast,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F*_diss_SF4p_F2_F,SF6+ + F* -> SF4+ + F2 + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,4.26295593068441e-16,m3/s,langevin_estimate,,308764.64117124694,fast,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2*_char_SF6_F2p,SF6+ + F2* -> SF6 + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.3699999999999992,,,,,,,unknown,,candidate,"delta H = +0.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2*_diss_SF5p_F_F2,SF6+ + F2* -> SF5+ + F + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2*_diss_SF4p_F2_F2,SF6+ + F2* -> SF4+ + F2 + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2*_reac_SF6p_F_F,SF6+ + F2* -> SF6+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2_v_char_SF6_F2p,SF6+ + F2_v -> SF6 + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.3699999999999992,,,,,,,unknown,,candidate,"delta H = +0.37 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2_v_diss_SF5p_F_F2,SF6+ + F2_v -> SF5+ + F + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2_v_diss_SF4p_F2_F2,SF6+ + F2_v -> SF4+ + F2 + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_F2_v_reac_SF6p_F_F,SF6+ + F2_v -> SF6+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.645308,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_diss_SF5p_F_FO,SF6+ + FO -> SF5+ + F + FO,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_diss_SF4p_F2_FO,SF6+ + FO -> SF4+ + F2 + FO,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_FO_diss_SF6_F_Op,SF6+ + FO -> SF6 + F + O+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.5757149999999995,,,,,,,unknown,,candidate,"delta H = +0.58 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_char_SF6_Sp,SF6+ + S -> SF6 + S+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -4.96 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_diss_SF5p_F_S,SF6+ + S -> SF5+ + F + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_diss_SF5_F_Sp,SF6+ + S -> SF5 + F + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -0.90 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_diss_SF4p_F2_S,SF6+ + S -> SF4+ + F2 + S,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_S_diss_SF4_F2_Sp,SF6+ + S -> SF4 + F2 + S+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,7.744659983131616e-16,m3/s,langevin_estimate,,560943.4391457652,fast,,candidate,"delta H = -0.22 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF*_char_SF6_SFp,SF6+ + SF* -> SF6 + SF+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.02 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF*_diss_SF5p_F_SF,SF6+ + SF* -> SF5+ + F + SF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF*_diss_SF5_F_SFp,SF6+ + SF* -> SF5 + F + SF+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.96 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF*_diss_SF4p_F2_SF,SF6+ + SF* -> SF4+ + F2 + SF,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF*_diss_SF4_F2_SFp,SF6+ + SF* -> SF4 + F2 + SF+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.28 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_char_SF6_SF2p,SF6+ + SF2* -> SF6 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.52 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_diss_SF5p_F_SF2,SF6+ + SF2* -> SF5+ + F + SF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_diss_SF5_F_SF2p,SF6+ + SF2* -> SF5 + F + SF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.46 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_diss_SF4p_F2_SF2,SF6+ + SF2* -> SF4+ + F2 + SF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_diss_SF4_F2_SF2p,SF6+ + SF2* -> SF4 + F2 + SF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.21957999999999878,,,,,,,unknown,,candidate,"delta H = +0.22 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2*_diss_SF6_Sp_F2,SF6+ + SF2* -> SF6 + S+ + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.9875470000000006,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_char_SF6_SF2p,SF6+ + SF2_v -> SF6 + SF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.52 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_diss_SF5p_F_SF2,SF6+ + SF2_v -> SF5+ + F + SF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_diss_SF5_F_SF2p,SF6+ + SF2_v -> SF5 + F + SF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.46 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_diss_SF4p_F2_SF2,SF6+ + SF2_v -> SF4+ + F2 + SF2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_diss_SF4_F2_SF2p,SF6+ + SF2_v -> SF4 + F2 + SF2+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.21957999999999878,,,,,,,unknown,,candidate,"delta H = +0.22 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF2_v_diss_SF6_Sp_F2,SF6+ + SF2_v -> SF6 + S+ + F2,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.9875470000000006,,,,,,,unknown,,candidate,"delta H = +0.99 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3*_char_SF6_SF3p,SF6+ + SF3* -> SF6 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.14 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3*_diss_SF5p_F_SF3,SF6+ + SF3* -> SF5+ + F + SF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3*_diss_SF5_F_SF3p,SF6+ + SF3* -> SF5 + F + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.08 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3*_diss_SF4p_F2_SF3,SF6+ + SF3* -> SF4+ + F2 + SF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3*_diss_SF4_F2_SF3p,SF6+ + SF3* -> SF4 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3_v_char_SF6_SF3p,SF6+ + SF3_v -> SF6 + SF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.14 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3_v_diss_SF5p_F_SF3,SF6+ + SF3_v -> SF5+ + F + SF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3_v_diss_SF5_F_SF3p,SF6+ + SF3_v -> SF5 + F + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.08 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3_v_diss_SF4p_F2_SF3,SF6+ + SF3_v -> SF4+ + F2 + SF3,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF3_v_diss_SF4_F2_SF3p,SF6+ + SF3_v -> SF4 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -2.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4*_char_SF6_SF4p,SF6+ + SF4* -> SF6 + SF4+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -3.32 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4*_diss_SF5p_F_SF4,SF6+ + SF4* -> SF5+ + F + SF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4*_diss_SF5_F_SF4p,SF6+ + SF4* -> SF5 + F + SF4+,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.7368239999999986,,,,,,,unknown,,candidate,"delta H = +0.74 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_SF6p_SF4*_diss_SF4p_F2_SF4,SF6+ + SF4* -> SF4+ + F2 + SF4,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.419579999999998,,,,,,,unknown,,candidate,"delta H = +1.42 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
