reactants,products,id,family,type,depth,status,verdict,decided
O2_v + SOF3,O2 + SOF3,cand_O2_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
O2_v + SOF3*,O2 + SOF3*,cand_O2_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + SOF3_v,O2 + SOF3_v,cand_O2_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + O2_v,SOF3 + O2_v,cand_SOF3_v_O2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + SOF4,O2 + SOF4,cand_O2_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
O2_v + SOF4*,O2 + SOF4*,cand_O2_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + SOF4_v,O2 + SOF4_v,cand_O2_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + O2_v,SOF4 + O2_v,cand_SOF4_v_O2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + SOF_v,O2 + SOF_v,cand_O2_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + O2_v,SOF + O2_v,cand_SOF_v_O2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + SO_v,O2 + SO_v,cand_O2_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + O2_v,SO + O2_v,cand_SO_v_O2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
O2_v + S_1D,O2 + S_1D,cand_O2_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
O2_v + S_1S,O2 + S_1S,cand_O2_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF + O_1D,SO + F,SF_O1D_R121,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF + O_1D,SOF,SF_O1D_R136,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF2 + O_1D,SOF + F,SF2_O1D_R120,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF2 + O_1D,SOF2,SF2_O1D_R135,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF2_v + O_1D,SF2 + O_1D,cand_SF2_v_O_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3 + O_1D,SOF2 + F,SF3_O1D_R119,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF3 + O_1D,SOF3,SF3_O1D_R134,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF3_v + O_1D,SF3 + O_1D,cand_SF3_v_O_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4 + O_1D,SOF4,SF4_O1D_R133,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF4_v + O_1D,SF4 + O_1D,cand_SF4_v_O_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5 + O_1D,SOF4 + F,SF5_O1D_R132,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF5_v + O_1D,SF5 + O_1D,cand_SF5_v_O_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + O_1D,SF6 + O_1D,cand_SF6_v_O_1D_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + O_1D,SF + O_1D,cand_SF_v_O_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO + O_1D,SO2,SO_O1D_R130,neutral_neutral,reactive_scattering,2,literature_supported,conserved,yes
SO2F2 + O_1D,SOF2 + O2,SO2F2_O1D_R137,neutral_neutral,reactive_scattering,3,literature_supported,conserved,yes
SO2F2_v + O_1D,SO2F2 + O_1D,cand_SO2F2_v_O_1D_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + O_1D,SO2 + O_1D,cand_SO2_v_O_1D_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF + O_1D,SO2 + F,SOF_O1D_R122,neutral_neutral,reactive_scattering,2,literature_supported,conserved,yes
SOF2 + O_1D,SO2F2,SOF2_O1D_R131,neutral_neutral,reactive_scattering,2,literature_supported,conserved,yes
SOF2_v + O_1D,SOF2 + O_1D,cand_SOF2_v_O_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3 + O_1D,SO2F2 + F,SOF3_O1D_R123,neutral_neutral,reactive_scattering,2,literature_supported,conserved,yes
SOF3_v + O_1D,SOF3 + O_1D,cand_SOF3_v_O_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + O_1D,SOF4 + O_1D,cand_SOF4_v_O_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + O_1D,SOF + O_1D,cand_SOF_v_O_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + O_1D,SO + O_1D,cand_SO_v_O_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + O_1S,SF2 + O_1S,cand_SF2_v_O_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + O_1S,SF3 + O_1S,cand_SF3_v_O_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + O_1S,SF4 + O_1S,cand_SF4_v_O_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + O_1S,SF5 + O_1S,cand_SF5_v_O_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + O_1S,SF6 + O_1S,cand_SF6_v_O_1S_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + O_1S,SF + O_1S,cand_SF_v_O_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + O_1S,SO2F2 + O_1S,cand_SO2F2_v_O_1S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + O_1S,SO2 + O_1S,cand_SO2_v_O_1S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + O_1S,SOF2 + O_1S,cand_SOF2_v_O_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + O_1S,SOF3 + O_1S,cand_SOF3_v_O_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + O_1S,SOF4 + O_1S,cand_SOF4_v_O_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + O_1S,SOF + O_1S,cand_SOF_v_O_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + O_1S,SO + O_1S,cand_SO_v_O_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + S,SF2 + S,cand_SF2_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + S,SF3 + S,cand_SF3_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + S,SF4 + S,cand_SF4_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + S,SF5 + S,cand_SF5_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + S,SF6 + S,cand_SF6_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + S,SF + S,cand_SF_v_S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + S,SO2F2 + S,cand_SO2F2_v_S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + S,SO2 + S,cand_SO2_v_S_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + S,SOF2 + S,cand_SOF2_v_S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + S,SOF3 + S,cand_SOF3_v_S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + S,SOF4 + S,cand_SOF4_v_S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + S,SOF + S,cand_SOF_v_S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + S,SO + S,cand_SO_v_S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF + SF,S + SF2,SF_SF_to_S_SF2,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF2_v + SF,SF2 + SF,cand_SF2_v_SF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF,SF3 + SF,cand_SF3_v_SF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF,SF4 + SF,cand_SF4_v_SF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF,SF5 + SF,cand_SF5_v_SF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF,SF6 + SF,cand_SF6_v_SF_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF,SF + SF,cand_SF_v_SF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF,SO2F2 + SF,cand_SO2F2_v_SF_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF,SO2 + SF,cand_SO2_v_SF_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF,SOF2 + SF,cand_SOF2_v_SF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF,SOF3 + SF,cand_SOF3_v_SF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF,SOF4 + SF,cand_SOF4_v_SF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF,SOF + SF,cand_SOF_v_SF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF,SO + SF,cand_SO_v_SF_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SF*,SF2 + SF*,cand_SF2_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF*,SF3 + SF*,cand_SF3_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF*,SF4 + SF*,cand_SF4_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF*,SF5 + SF*,cand_SF5_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF*,SF6 + SF*,cand_SF6_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF*,SF + SF*,cand_SF_v_SF*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF*,SO2F2 + SF*,cand_SO2F2_v_SF*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF*,SO2 + SF*,cand_SO2_v_SF*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF*,SOF2 + SF*,cand_SOF2_v_SF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF*,SOF3 + SF*,cand_SOF3_v_SF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF*,SOF4 + SF*,cand_SOF4_v_SF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF*,SOF + SF*,cand_SOF_v_SF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF*,SO + SF*,cand_SO_v_SF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SF2,SF2 + SF2,cand_SF2_v_SF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF2,SF3 + SF2,cand_SF3_v_SF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF2,SF4 + SF2,cand_SF4_v_SF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF2,SF5 + SF2,cand_SF5_v_SF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF2,SF6 + SF2,cand_SF6_v_SF2_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF2,SF + SF2,cand_SF_v_SF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF2,SO2F2 + SF2,cand_SO2F2_v_SF2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF2,SO2 + SF2,cand_SO2_v_SF2_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF2,SOF2 + SF2,cand_SOF2_v_SF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF2,SOF3 + SF2,cand_SOF3_v_SF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF2,SOF4 + SF2,cand_SOF4_v_SF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF2,SOF + SF2,cand_SOF_v_SF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF2,SO + SF2,cand_SO_v_SF2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SF2*,SF2 + SF2*,cand_SF2_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF2*,SF3 + SF2*,cand_SF3_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF2*,SF4 + SF2*,cand_SF4_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF2*,SF5 + SF2*,cand_SF5_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF2*,SF6 + SF2*,cand_SF6_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF2*,SF + SF2*,cand_SF_v_SF2*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF2*,SO2F2 + SF2*,cand_SO2F2_v_SF2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF2*,SO2 + SF2*,cand_SO2_v_SF2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF2*,SOF2 + SF2*,cand_SOF2_v_SF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF2*,SOF3 + SF2*,cand_SOF3_v_SF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF2*,SOF4 + SF2*,cand_SOF4_v_SF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF2*,SOF + SF2*,cand_SOF_v_SF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF2*,SO + SF2*,cand_SO_v_SF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SF3,SF2 + SF3,cand_SF2_v_SF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF3*,SF2 + SF3*,cand_SF2_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF3_v,SF2 + SF3_v,cand_SF2_v_SF3_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3_v + SF2_v,SF3 + SF2_v,cand_SF3_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF4,SF2 + SF4,cand_SF2_v_SF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF4*,SF2 + SF4*,cand_SF2_v_SF4*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF4_v,SF2 + SF4_v,cand_SF2_v_SF4_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF2_v,SF4 + SF2_v,cand_SF4_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF5,SF2 + SF5,cand_SF2_v_SF5_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF5*,SF2 + SF5*,cand_SF2_v_SF5*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF5_v,SF2 + SF5_v,cand_SF2_v_SF5_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF2_v,SF5 + SF2_v,cand_SF5_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF6,SF2 + SF6,cand_SF2_v_SF6_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF6*,SF2 + SF6*,cand_SF2_v_SF6*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF6_v,SF2 + SF6_v,cand_SF2_v_SF6_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF2_v,SF6 + SF2_v,cand_SF6_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SF_v,SF2 + SF_v,cand_SF2_v_SF_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF2_v,SF + SF2_v,cand_SF_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SO,SF2 + SO,cand_SF2_v_SO_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SO*,SF2 + SO*,cand_SF2_v_SO*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SO2,SF2 + SO2,cand_SF2_v_SO2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SO2*,SF2 + SO2*,cand_SF2_v_SO2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF2_v + SO2F2,SF2 + SO2F2,cand_SF2_v_SO2F2_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SO2F2*,SF2 + SO2F2*,cand_SF2_v_SO2F2*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF2_v + SO2F2_v,SF2 + SO2F2_v,cand_SF2_v_SO2F2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2F2_v + SF2_v,SO2F2 + SF2_v,cand_SO2F2_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF2_v + SO2_v,SF2 + SO2_v,cand_SF2_v_SO2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF2_v,SO2 + SF2_v,cand_SO2_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SF2_v + SOF,SF2 + SOF,cand_SF2_v_SOF_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SOF*,SF2 + SOF*,cand_SF2_v_SOF*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF2,SF2 + SOF2,cand_SF2_v_SOF2_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SOF2*,SF2 + SOF2*,cand_SF2_v_SOF2*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF2_v,SF2 + SOF2_v,cand_SF2_v_SOF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF2_v + SF2_v,SOF2 + SF2_v,cand_SOF2_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF3,SF2 + SOF3,cand_SF2_v_SOF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SOF3*,SF2 + SOF3*,cand_SF2_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF3_v,SF2 + SOF3_v,cand_SF2_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF2_v,SOF3 + SF2_v,cand_SOF3_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF4,SF2 + SOF4,cand_SF2_v_SOF4_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + SOF4*,SF2 + SOF4*,cand_SF2_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF4_v,SF2 + SOF4_v,cand_SF2_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF2_v,SOF4 + SF2_v,cand_SOF4_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SOF_v,SF2 + SOF_v,cand_SF2_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF2_v,SOF + SF2_v,cand_SOF_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + SO_v,SF2 + SO_v,cand_SF2_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF2_v,SO + SF2_v,cand_SO_v_SF2_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF2_v + S_1D,SF2 + S_1D,cand_SF2_v_S_1D_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF2_v + S_1S,SF2 + S_1S,cand_SF2_v_S_1S_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF3 + SF3,SF2 + SF4,SF3_SF3_to_SF2_SF4,neutral_neutral,reactive_scattering,1,literature_supported,conserved,yes
SF3_v + SF3,SF3 + SF3,cand_SF3_v_SF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF3,SF4 + SF3,cand_SF4_v_SF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF3,SF5 + SF3,cand_SF5_v_SF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF3,SF6 + SF3,cand_SF6_v_SF3_vt,neutral_neutral,vibrational_relaxation,1,candidate,"conserved, species proposed",yes
SF_v + SF3,SF + SF3,cand_SF_v_SF3_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF3,SO2F2 + SF3,cand_SO2F2_v_SF3_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF3,SO2 + SF3,cand_SO2_v_SF3_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF3,SOF2 + SF3,cand_SOF2_v_SF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF3,SOF3 + SF3,cand_SOF3_v_SF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF3,SOF4 + SF3,cand_SOF4_v_SF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF3,SOF + SF3,cand_SOF_v_SF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF3,SO + SF3,cand_SO_v_SF3_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SF3_v + SF3*,SF3 + SF3*,cand_SF3_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF4_v + SF3*,SF4 + SF3*,cand_SF4_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF5_v + SF3*,SF5 + SF3*,cand_SF5_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF6_v + SF3*,SF6 + SF3*,cand_SF6_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SF_v + SF3*,SF + SF3*,cand_SF_v_SF3*_vt,neutral_neutral,vibrational_relaxation,2,candidate,"conserved, species proposed",yes
SO2F2_v + SF3*,SO2F2 + SF3*,cand_SO2F2_v_SF3*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SO2_v + SF3*,SO2 + SF3*,cand_SO2_v_SF3*_vt,neutral_neutral,vibrational_relaxation,4,candidate,"conserved, species proposed",yes
SOF2_v + SF3*,SOF2 + SF3*,cand_SOF2_v_SF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SF3*,SOF3 + SF3*,cand_SOF3_v_SF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SF3*,SOF4 + SF3*,cand_SOF4_v_SF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SF3*,SOF + SF3*,cand_SOF_v_SF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SF3*,SO + SF3*,cand_SO_v_SF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
