id,equation,family,type,depth,status,verdict,decided
cand_Sp_O_1S_char_S_Op,S+ + O_1S -> S + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.93 eV,yes
cand_Sp_SF_char_S_SFp,S+ + SF -> S + SF+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.06 eV,yes
cand_Sp_SF2_char_S_SF2p,S+ + SF2 -> S + SF2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.44 eV,yes
cand_Sp_SF3_char_S_SF3p,S+ + SF3 -> S + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 2.18 eV,yes
cand_Sp_SF4_char_S_SF4p,S+ + SF4 -> S + SF4+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.64 eV,yes
cand_Sp_SF5_char_S_SF5p,S+ + SF5 -> S + SF5+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.76 eV,yes
cand_SFp_Ar_4s_char_SF_Arp,SF+ + Ar_4s -> SF + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 6.14 eV,yes
cand_SFp_F2_reac_SFp_F_F,SF+ + F2 -> SF+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SFp_O2_char_SF_O2p,SF+ + O2 -> SF + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.77 eV,yes
cand_SFp_O2_a1Delta_char_SF_O2p,SF+ + O2_a1Delta -> SF + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.79 eV,yes
cand_SFp_O2_b1Sigma_char_SF_O2p,SF+ + O2_b1Sigma -> SF + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.14 eV,yes
cand_SFp_O2_v_char_SF_O2p,SF+ + O2_v -> SF + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.77 eV,yes
cand_SFp_O_1D_char_SF_Op,SF+ + O_1D -> SF + O+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.35 eV,yes
cand_SFp_O_1S_char_SF_Op,SF+ + O_1S -> SF + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.87 eV,yes
cand_SFp_SF2_char_SF_SF2p,SF+ + SF2 -> SF + SF2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.50 eV,yes
cand_SFp_SF3_char_SF_SF3p,SF+ + SF3 -> SF + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 2.12 eV,yes
cand_SFp_SF4_char_SF_SF4p,SF+ + SF4 -> SF + SF4+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.70 eV,yes
cand_SFp_SF5_char_SF_SF5p,SF+ + SF5 -> SF + SF5+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.70 eV,yes
cand_SF2p_Ar_4s_char_SF2_Arp,SF2+ + Ar_4s -> SF2 + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 6.64 eV,yes
cand_SF2p_Ar_4s_diss_Sp_F2_Ar,SF2+ + Ar_4s -> S+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 6.09 eV,yes
cand_SF2p_Ar_4s_diss_S_F2p_Ar,SF2+ + Ar_4s -> S + F2+ + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.76 eV,yes
cand_SF2p_Ar_4s_diss_S_F2_Arp,SF2+ + Ar_4s -> S + F2 + Ar+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.69 eV,yes
cand_SF2p_F2_reac_SF2p_F_F,SF2+ + F2 -> SF2+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SF2p_O2_char_SF2_O2p,SF2+ + O2 -> SF2 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.27 eV,yes
cand_SF2p_O2_a1Delta_char_SF2_O2p,SF2+ + O2_a1Delta -> SF2 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.29 eV,yes
cand_SF2p_O2_b1Sigma_char_SF2_O2p,SF2+ + O2_b1Sigma -> SF2 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.36 eV,yes
cand_SF2p_O2_v_char_SF2_O2p,SF2+ + O2_v -> SF2 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.27 eV,yes
cand_SF2p_O_1D_char_SF2_Op,SF2+ + O_1D -> SF2 + O+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.85 eV,yes
cand_SF2p_O_1S_char_SF2_Op,SF2+ + O_1S -> SF2 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.37 eV,yes
cand_SF2p_O_1S_diss_Sp_F2_O,SF2+ + O_1S -> S+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.32 eV,yes
cand_SF2p_SF_char_SF2_SFp,SF2+ + SF -> SF2 + SF+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.50 eV,yes
cand_SF2p_SF3_char_SF2_SF3p,SF2+ + SF3 -> SF2 + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 2.62 eV,yes
cand_SF2p_SF4_char_SF2_SF4p,SF2+ + SF4 -> SF2 + SF4+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.20 eV,yes
cand_SF2p_SF5_char_SF2_SF5p,SF2+ + SF5 -> SF2 + SF5+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.20 eV,yes
cand_SF3p_Ar_4s_char_SF3_Arp,SF3+ + Ar_4s -> SF3 + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 4.02 eV,yes
cand_SF3p_F2_reac_SF3p_F_F,SF3+ + F2 -> SF3+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SF3p_O_1S_char_SF3_Op,SF3+ + O_1S -> SF3 + O+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.25 eV,yes
cand_SF3p_SF5_char_SF3_SF5p,SF3+ + SF5 -> SF3 + SF5+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF4p_Ar_4s_char_SF4_Arp,SF4+ + Ar_4s -> SF4 + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 7.84 eV,yes
cand_SF4p_Ar_4s_diss_SF2p_F2_Ar,SF4+ + Ar_4s -> SF2+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 7.96 eV,yes
cand_SF4p_Ar_4s_diss_SF2_F2p_Ar,SF4+ + Ar_4s -> SF2 + F2+ + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.07 eV,yes
cand_SF4p_Ar_4s_diss_SF2_F2_Arp,SF4+ + Ar_4s -> SF2 + F2 + Ar+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.00 eV,yes
cand_SF4p_F2_reac_SF4p_F_F,SF4+ + F2 -> SF4+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SF4p_O_char_SF4_Op,SF4+ + O -> SF4 + O+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.62 eV,yes
cand_SF4p_O2_char_SF4_O2p,SF4+ + O2 -> SF4 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.07 eV,yes
cand_SF4p_O2_a1Delta_char_SF4_O2p,SF4+ + O2_a1Delta -> SF4 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.91 eV,yes
cand_SF4p_O2_b1Sigma_char_SF4_O2p,SF4+ + O2_b1Sigma -> SF4 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.56 eV,yes
cand_SF4p_O2_v_char_SF4_O2p,SF4+ + O2_v -> SF4 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.07 eV,yes
cand_SF4p_O_1D_char_SF4_Op,SF4+ + O_1D -> SF4 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.35 eV,yes
cand_SF4p_O_1D_diss_SF2p_F2_O,SF4+ + O_1D -> SF2+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.67 eV,yes
cand_SF4p_O_1S_char_SF4_Op,SF4+ + O_1S -> SF4 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 2.57 eV,yes
cand_SF4p_O_1S_diss_SF2p_F2_O,SF4+ + O_1S -> SF2+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.55 eV,yes
cand_SF4p_SF_char_SF4_SFp,SF4+ + SF -> SF4 + SF+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.70 eV,yes
cand_SF4p_SF2_char_SF4_SF2p,SF4+ + SF2 -> SF4 + SF2+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.20 eV,yes
cand_SF4p_SF3_char_SF4_SF3p,SF4+ + SF3 -> SF4 + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 3.82 eV,yes
cand_SF4p_SF3_diss_SF2_F2_SF3p,SF4+ + SF3 -> SF2 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.02 eV,yes
cand_SF4p_SF5_char_SF4_SF5p,SF4+ + SF5 -> SF4 + SF5+,ion_neutral,charge_transfer,1,candidate,exothermic by 2.40 eV,yes
cand_SF4p_SF6_diss_SF4_SF5p_F,SF4+ + SF6 -> SF4 + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
cand_SF4p_SF6_diss_SF5p_SF5,SF4+ + SF6 -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
cand_SF4p_SF6*_diss_SF4_SF5p_F,SF4+ + SF6* -> SF4 + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
cand_SF4p_SF6*_diss_SF5p_SF5,SF4+ + SF6* -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
cand_SF4p_SF6_v_diss_SF4_SF5p_F,SF4+ + SF6_v -> SF4 + SF5+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.66 eV,yes
cand_SF4p_SF6_v_diss_SF5p_SF5,SF4+ + SF6_v -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.67 eV,yes
cand_SF5p_Ar_4s_char_SF5_Arp,SF5+ + Ar_4s -> SF5 + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 5.44 eV,yes
cand_SF5p_Ar_4s_diss_SF4p_F_Ar,SF5+ + Ar_4s -> SF4+ + F + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 6.87 eV,yes
cand_SF5p_Ar_4s_diss_SF4_Fp_Ar,SF5+ + Ar_4s -> SF4 + F+ + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.45 eV,yes
cand_SF5p_Ar_4s_diss_SF4_F_Arp,SF5+ + Ar_4s -> SF4 + F + Ar+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.11 eV,yes
cand_SF5p_F2_reac_SF5p_F_F,SF5+ + F2 -> SF5+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SF5p_O2_a1Delta_char_SF5_O2p,SF5+ + O2_a1Delta -> SF5 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.49 eV,yes
cand_SF5p_O2_b1Sigma_char_SF5_O2p,SF5+ + O2_b1Sigma -> SF5 + O2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.84 eV,yes
cand_SF5p_O_1S_char_SF5_Op,SF5+ + O_1S -> SF5 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 0.17 eV,yes
cand_SF5p_O_1S_diss_SF4p_F_O,SF5+ + O_1S -> SF4+ + F + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.54 eV,yes
cand_SF5p_SF_char_SF5_SFp,SF5+ + SF -> SF5 + SF+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.70 eV,yes
cand_SF5p_SF2_char_SF5_SF2p,SF5+ + SF2 -> SF5 + SF2+,ion_neutral,charge_transfer,1,candidate,endothermic by 1.20 eV,yes
cand_SF5p_SF3_char_SF5_SF3p,SF5+ + SF3 -> SF5 + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.42 eV,yes
cand_SF5p_SF3_diss_SF4_F_SF3p,SF5+ + SF3 -> SF4 + F + SF3+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.91 eV,yes
cand_SF5p_SF5_diss_SF6_SF4p,SF5+ + SF5 -> SF6 + SF4+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.67 eV,yes
cand_SF6p_Ar_char_SF6_Arp,SF6+ + Ar -> SF6 + Ar+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.44 eV,yes
cand_SF6p_Ar_diss_SF5p_F_Ar,SF6+ + Ar -> SF5+ + F + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_Ar_diss_SF4p_F2_Ar,SF6+ + Ar -> SF4+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_Ar_4s_char_SF6_Arp,SF6+ + Ar_4s -> SF6 + Ar+,ion_neutral,charge_transfer,1,candidate,exothermic by 11.16 eV,yes
cand_SF6p_Ar_4s_diss_SF5p_F_Ar,SF6+ + Ar_4s -> SF5+ + F + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 13.26 eV,yes
cand_SF6p_Ar_4s_diss_SF5_Fp_Ar,SF6+ + Ar_4s -> SF5 + F+ + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 5.44 eV,yes
cand_SF6p_Ar_4s_diss_SF5_F_Arp,SF6+ + Ar_4s -> SF5 + F + Ar+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 7.10 eV,yes
cand_SF6p_Ar_4s_diss_SF4p_F2_Ar,SF6+ + Ar_4s -> SF4+ + F2 + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 10.18 eV,yes
cand_SF6p_Ar_4s_diss_SF4_F2p_Ar,SF6+ + Ar_4s -> SF4 + F2+ + Ar,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 6.49 eV,yes
cand_SF6p_Ar_4s_diss_SF4_F2_Arp,SF6+ + Ar_4s -> SF4 + F2 + Ar+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 6.42 eV,yes
cand_SF6p_F_diss_SF5p_F_F,SF6+ + F -> SF5+ + F + F,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_F_diss_SF4p_F2_F,SF6+ + F -> SF4+ + F2 + F,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_F2_char_SF6_F2p,SF6+ + F2 -> SF6 + F2+,ion_neutral,charge_transfer,1,candidate,endothermic by 0.37 eV,yes
cand_SF6p_F2_diss_SF5p_F_F2,SF6+ + F2 -> SF5+ + F + F2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_F2_diss_SF4p_F2_F2,SF6+ + F2 -> SF4+ + F2 + F2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_F2_reac_SF6p_F_F,SF6+ + F2 -> SF6+ + F + F,ion_neutral,reactive_scattering,1,candidate,endothermic by 1.65 eV,yes
cand_SF6p_O_char_SF6_Op,SF6+ + O -> SF6 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 1.70 eV,yes
cand_SF6p_O_diss_SF5p_F_O,SF6+ + O -> SF5+ + F + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_O_diss_SF4p_F2_O,SF6+ + O -> SF4+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_O2_char_SF6_O2p,SF6+ + O2 -> SF6 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 3.25 eV,yes
cand_SF6p_O2_diss_SF5p_F_O2,SF6+ + O2 -> SF5+ + F + O2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_O2_diss_SF5_F_O2p,SF6+ + O2 -> SF5 + F + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.81 eV,yes
cand_SF6p_O2_diss_SF4p_F2_O2,SF6+ + O2 -> SF4+ + F2 + O2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_O2_diss_SF4_F2_O2p,SF6+ + O2 -> SF4 + F2 + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.49 eV,yes
cand_SF6p_O2_a1Delta_char_SF6_O2p,SF6+ + O2_a1Delta -> SF6 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 4.23 eV,yes
cand_SF6p_O2_a1Delta_diss_SF5p_F_O2,SF6+ + O2_a1Delta -> SF5+ + F + O2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 2.64 eV,yes
cand_SF6p_O2_a1Delta_diss_SF5_F_O2p,SF6+ + O2_a1Delta -> SF5 + F + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.17 eV,yes
cand_SF6p_O2_a1Delta_diss_SF4p_F2_O2,SF6+ + O2_a1Delta -> SF4+ + F2 + O2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.44 eV,yes
cand_SF6p_O2_a1Delta_diss_SF4_F2_O2p,SF6+ + O2_a1Delta -> SF4 + F2 + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.51 eV,yes
cand_SF6p_O2_b1Sigma_char_SF6_O2p,SF6+ + O2_b1Sigma -> SF6 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 4.88 eV,yes
cand_SF6p_O2_b1Sigma_diss_SF5p_F_O2,SF6+ + O2_b1Sigma -> SF5+ + F + O2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.29 eV,yes
cand_SF6p_O2_b1Sigma_diss_SF5_F_O2p,SF6+ + O2_b1Sigma -> SF5 + F + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.82 eV,yes
cand_SF6p_O2_b1Sigma_diss_SF4p_F2_O2,SF6+ + O2_b1Sigma -> SF4+ + F2 + O2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.21 eV,yes
cand_SF6p_O2_b1Sigma_diss_SF4_F2_O2p,SF6+ + O2_b1Sigma -> SF4 + F2 + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.14 eV,yes
cand_SF6p_O2_b1Sigma_diss_SF6_Op_O,SF6+ + O2_b1Sigma -> SF6 + O+ + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.84 eV,yes
cand_SF6p_O2_v_char_SF6_O2p,SF6+ + O2_v -> SF6 + O2+,ion_neutral,charge_transfer,1,candidate,exothermic by 3.25 eV,yes
cand_SF6p_O2_v_diss_SF5p_F_O2,SF6+ + O2_v -> SF5+ + F + O2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_O2_v_diss_SF5_F_O2p,SF6+ + O2_v -> SF5 + F + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.81 eV,yes
cand_SF6p_O2_v_diss_SF4p_F2_O2,SF6+ + O2_v -> SF4+ + F2 + O2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_O2_v_diss_SF4_F2_O2p,SF6+ + O2_v -> SF4 + F2 + O2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.49 eV,yes
cand_SF6p_O_1D_char_SF6_Op,SF6+ + O_1D -> SF6 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 3.67 eV,yes
cand_SF6p_O_1D_diss_SF5p_F_O,SF6+ + O_1D -> SF5+ + F + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.63 eV,yes
cand_SF6p_O_1D_diss_SF5_F_Op,SF6+ + O_1D -> SF5 + F + O+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.39 eV,yes
cand_SF6p_O_1D_diss_SF4p_F2_O,SF6+ + O_1D -> SF4+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.55 eV,yes
cand_SF6p_O_1D_diss_SF4_F2_Op,SF6+ + O_1D -> SF4 + F2 + O+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.07 eV,yes
cand_SF6p_O_1S_char_SF6_Op,SF6+ + O_1S -> SF6 + O+,ion_neutral,charge_transfer,1,candidate,exothermic by 5.89 eV,yes
cand_SF6p_O_1S_diss_SF5p_F_O,SF6+ + O_1S -> SF5+ + F + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 5.85 eV,yes
cand_SF6p_O_1S_diss_SF5_Fp_O,SF6+ + O_1S -> SF5 + F+ + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.97 eV,yes
cand_SF6p_O_1S_diss_SF5_F_Op,SF6+ + O_1S -> SF5 + F + O+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.83 eV,yes
cand_SF6p_O_1S_diss_SF4p_F2_O,SF6+ + O_1S -> SF4+ + F2 + O,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 2.77 eV,yes
cand_SF6p_O_1S_diss_SF4_F2p_O,SF6+ + O_1S -> SF4 + F2+ + O,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.92 eV,yes
cand_SF6p_O_1S_diss_SF4_F2_Op,SF6+ + O_1S -> SF4 + F2 + O+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.15 eV,yes
cand_SF6p_SF_char_SF6_SFp,SF6+ + SF -> SF6 + SF+,ion_neutral,charge_transfer,1,candidate,exothermic by 5.02 eV,yes
cand_SF6p_SF_diss_SF5p_F_SF,SF6+ + SF -> SF5+ + F + SF,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF_diss_SF5_F_SFp,SF6+ + SF -> SF5 + F + SF+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.96 eV,yes
cand_SF6p_SF_diss_SF4p_F2_SF,SF6+ + SF -> SF4+ + F2 + SF,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF_diss_SF4_F2_SFp,SF6+ + SF -> SF4 + F2 + SF+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.28 eV,yes
cand_SF6p_SF2_char_SF6_SF2p,SF6+ + SF2 -> SF6 + SF2+,ion_neutral,charge_transfer,1,candidate,exothermic by 4.52 eV,yes
cand_SF6p_SF2_diss_SF5p_F_SF2,SF6+ + SF2 -> SF5+ + F + SF2,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF2_diss_SF5_F_SF2p,SF6+ + SF2 -> SF5 + F + SF2+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.46 eV,yes
cand_SF6p_SF2_diss_SF4p_F2_SF2,SF6+ + SF2 -> SF4+ + F2 + SF2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF2_diss_SF4_F2_SF2p,SF6+ + SF2 -> SF4 + F2 + SF2+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.22 eV,yes
cand_SF6p_SF2_diss_SF6_Sp_F2,SF6+ + SF2 -> SF6 + S+ + F2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.99 eV,yes
cand_SF6p_SF3_char_SF6_SF3p,SF6+ + SF3 -> SF6 + SF3+,ion_neutral,charge_transfer,1,candidate,exothermic by 7.14 eV,yes
cand_SF6p_SF3_diss_SF5p_F_SF3,SF6+ + SF3 -> SF5+ + F + SF3,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF3_diss_SF5_F_SF3p,SF6+ + SF3 -> SF5 + F + SF3+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.08 eV,yes
cand_SF6p_SF3_diss_SF4p_F2_SF3,SF6+ + SF3 -> SF4+ + F2 + SF3,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF3_diss_SF4_F2_SF3p,SF6+ + SF3 -> SF4 + F2 + SF3+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 2.40 eV,yes
cand_SF6p_SF4_char_SF6_SF4p,SF6+ + SF4 -> SF6 + SF4+,ion_neutral,charge_transfer,1,candidate,exothermic by 3.32 eV,yes
cand_SF6p_SF4_diss_SF5p_F_SF4,SF6+ + SF4 -> SF5+ + F + SF4,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF4_diss_SF5_F_SF4p,SF6+ + SF4 -> SF5 + F + SF4+,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.74 eV,yes
cand_SF6p_SF4_diss_SF4p_F2_SF4,SF6+ + SF4 -> SF4+ + F2 + SF4,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF4_diss_SF6_SF2p_F2,SF6+ + SF4 -> SF6 + SF2+ + F2,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 0.32 eV,yes
cand_SF6p_SF4_diss_SF5p_SF5,SF6+ + SF4 -> SF5+ + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 3.99 eV,yes
cand_SF6p_SF5_char_SF6_SF5p,SF6+ + SF5 -> SF6 + SF5+,ion_neutral,charge_transfer,1,candidate,exothermic by 5.72 eV,yes
cand_SF6p_SF5_diss_SF5p_F_SF5,SF6+ + SF5 -> SF5+ + F + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF5_diss_SF4p_F2_SF5,SF6+ + SF5 -> SF4+ + F2 + SF5,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF5_diss_SF4_F2_SF5p,SF6+ + SF5 -> SF4 + F2 + SF5+,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.98 eV,yes
cand_SF6p_SF5_diss_SF6_SF4p_F,SF6+ + SF5 -> SF6 + SF4+ + F,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 0.99 eV,yes
cand_SF6p_SF6_diss_SF5p_F_SF6,SF6+ + SF6 -> SF5+ + F + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF6_diss_SF4p_F2_SF6,SF6+ + SF6 -> SF4+ + F2 + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF6*_diss_SF5p_F_SF6,SF6+ + SF6* -> SF5+ + F + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
cand_SF6p_SF6*_diss_SF4p_F2_SF6,SF6+ + SF6* -> SF4+ + F2 + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,endothermic by 1.42 eV,yes
cand_SF6p_SF6_v_diss_SF5p_F_SF6,SF6+ + SF6_v -> SF5+ + F + SF6,ion_neutral,dissociative_charge_transfer,1,candidate,exothermic by 1.66 eV,yes
