equation,reaction_type,family,process,origin,depth,consistency_verdict,state_verdict,thermochemistry_verdict,reaction_evidence_verdict,kinetics_verdict,delta_h_eV,delta_g_eV,threshold_eV,kinetic_data,selected,exclusion_reason,id
Ar- + SF4 -> Ar + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_fc73ab41b240
Ar- + SF5 -> Ar + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_9c08bb0d8775
Ar- + SF6 -> Ar + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_6887c9b3a555
F- + Ar -> Ar + F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,3.401129274685823,,,,true,,rxn_6f368a55f7a0
F- + F -> 2 F + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,3.4011292746858235,,,rate_coefficient,true,,rxn_5d6b61e07430
F- + O -> F + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,3.401129274685823,,,,true,,rxn_afe3d6c152b5
F- + O2 -> F + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,3.401129274685823,,,,true,,rxn_05e902b13edf
F- + SF4 -> F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,3.4011292746858226,,,rate_coefficient,true,,rxn_32172d6fc732
F- + SF5 -> F + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,3.4011292746858235,,,rate_coefficient,true,,rxn_3776f320f195
F- + SF6 -> F + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,pass,pass,3.4011292746858235,,,rate_coefficient,true,,rxn_2b92d53e3c18
F2- + Ar -> Ar + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_657338f9d068
F2- + F -> F + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_7785d33526a4
F2- + F2 -> 2 F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_555409b7f5e3
F2- + O -> O + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_0ca1160689a3
F2- + O2 -> F2 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_b7879a086981
F2- + SF4 -> SF4 + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_ee4b6cfd2880
F2- + SF5 -> SF5 + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_0d4ca1470718
F2- + SF6 -> F2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_045116df701f
O- + Ar -> Ar + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.4605769999999998,,,,true,,rxn_4db0a6c546c7
O- + F -> F + O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.4605769999999998,,,,true,,rxn_cde575e62502
O- + O -> 2 O + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.4605770000000002,,,,true,,rxn_a8c8162d07bf
O- + O2 -> O + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.4605769999999998,,,,true,,rxn_2c4a5b821b8e
O- + SF4 -> O + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.4605769999999998,,,,true,,rxn_d279db083586
O- + SF5 -> O + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.460576999999999,,,,true,,rxn_835c970bf6c6
O- + SF6 -> O + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,pass,unknown,unknown,1.460576999999999,,,,true,,rxn_51de0215bc5d
O2- + Ar -> Ar + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_cbe14dbb7875
O2- + F -> F + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_7f3ff0f9604d
O2- + O -> O + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_2927232caf86
O2- + O2 -> 2 O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_69470fb52c9e
O2- + SF4 -> SF4 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_dea8b7b12bc4
O2- + SF5 -> SF5 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_b9750be7c703
O2- + SF6 -> O2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_eb27cbc30b5a
SF4- + Ar -> Ar + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_21cbb1273a8c
SF4- + F -> F + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_8820dfc4c5ce
SF4- + O -> O + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_cdabd6b45573
SF4- + O2 -> SF4 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_2ee3759d971d
SF4- + SF4 -> 2 SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_bdab085e92c1
SF4- + SF5 -> SF4 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_5e88ea0641a9
SF4- + SF6 -> SF4 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_248ba7f1081f
SF5- + Ar -> Ar + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_af6406b9bd3e
SF5- + F -> F + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_bc806687379c
SF5- + O -> O + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_3a18701e6812
SF5- + O2 -> SF5 + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_da08fe9cb8fa
SF5- + SF4 -> SF4 + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_620ca278b212
SF5- + SF5 -> 2 SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_ae58659ca8c9
SF5- + SF6 -> SF5 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_27772f29f010
SF6- + Ar -> Ar + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4b3daad3789f
SF6- + F -> F + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_2e75587ca3b4
SF6- + O -> O + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_73459385ad02
SF6- + O2 -> O2 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_3732a83c9e73
SF6- + SF4 -> SF4 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_f5c3e911c40a
SF6- + SF5 -> SF5 + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_f95ce8d3cc91
SF6- + SF6 -> 2 SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,2,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_733d649caa6d
Ar+ + SF4 -> SF2+ + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,-1.2762173074474337,,,true,,rxn_dcd9c2b6f5ef
Ar+ + SF4 -> SF3+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,-3.499058668574677,,,true,,rxn_eeebef84ef7a
Ar+ + SF5 -> SF3+ + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,-2.972165402926287,,,true,,rxn_14373e58861e
Ar+ + SF5 -> SF4+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,-1.9181316649212212,,,true,,rxn_e9b7810dd9a6
Ar- + SF4 -> SF2- + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_fa7714dfc2fa
Ar- + SF4 -> SF3- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_c22e76a6594f
Ar- + SF5 -> SF3- + Ar + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_08c3031e5ebc
Ar- + SF5 -> SF4- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_b441c161bf45
F- + SF4 -> SF2- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,6.479808919392279,,,true,,rxn_ce9e406f0e3d
F- + SF4 -> SF3- + 2 F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,3.509530371063105,,,true,,rxn_24a11ff4f0a8
F- + SF5 -> SF3- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.036423636711497,,,true,,rxn_2118e84f6cc0
F- + SF5 -> SF4- + 2 F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,3.747463697082727,,,true,,rxn_a673c1db1371
F2- + F2 -> F- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_2b8da5a134bc
F2- + SF4 -> SF2- + 2 F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_c24b7d37be5e
F2- + SF4 -> SF3- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_36966b8dad9a
F2- + SF5 -> SF3- + 2 F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5cdf4c549cf3
F2- + SF5 -> SF4- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_bc119fc9cbb0
O+ + SF4 -> SF2+ + O + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_388a4f0d8db1
O+ + SF4 -> SF3+ + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_ab78538b3dc6
O+ + SF5 -> SF3+ + O + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_301995c6df34
O+ + SF5 -> SF4+ + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_13fca40f047c
O- + SF4 -> SF2- + O + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.58803514280457,,,true,,rxn_9a0c8f0a9c8f
O- + SF4 -> SF3- + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.6177565944753953,,,true,,rxn_6b9862decd70
O- + SF5 -> SF3- + O + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,2.1446498601237867,,,true,,rxn_d41bed0a7865
O- + SF5 -> SF4- + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.8556899204950175,,,true,,rxn_a72b42c1d909
O2+ + SF4 -> SF2+ + F2 + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4d4a1467be39
O2+ + SF4 -> SF3+ + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_bf5e2bde880e
O2+ + SF5 -> SF3+ + F2 + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5512217f69e5
O2+ + SF5 -> SF4+ + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_d3ff23b4b8b7
O2- + SF4 -> SF2- + F2 + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_9e254acb75a3
O2- + SF4 -> SF3- + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_814ac90bf222
O2- + SF5 -> SF3- + F2 + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_a8bfc322ce35
O2- + SF5 -> SF4- + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_016703666dbd
SF4+ + SF4 -> SF2+ + SF4 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,2.327620670211918,,,true,,rxn_8d3d96e82b37
SF4+ + SF4 -> SF3+ + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,0.10477930908467357,,,true,,rxn_69a62a55abb4
SF4+ + SF5 -> SF3+ + SF4 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,0.6316725747330649,,,true,,rxn_8a9aef24cfe1
SF4+ + SF5 -> SF4+ + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.68570631273813,,,true,,rxn_ed1ed283c409
SF4- + SF4 -> SF2- + SF4 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.418051535047683,,,true,,rxn_596de9c8440b
SF4- + SF4 -> SF3- + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.4477729867185094,,,true,,rxn_658dee8b6250
SF4- + SF5 -> SF3- + SF4 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.974666252366901,,,true,,rxn_092781c4e465
SF4- + SF5 -> SF4- + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.6857063127381302,,,true,,rxn_4275e5fca7d8
SF5+ + SF4 -> SF2+ + SF5 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,3.2669187429499607,,,true,,rxn_6088eaf1abad
SF5+ + SF4 -> SF3+ + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.0440773818227163,,,true,,rxn_89947171edc5
SF5+ + SF5 -> SF3+ + SF5 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.570970647471107,,,true,,rxn_bb6cdcb79aaa
SF5+ + SF5 -> SF4+ + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,2.625004385476173,,,true,,rxn_33a99e67af9d
SF5- + SF4 -> SF2- + SF5 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,6.8532681934144986,,,true,,rxn_c3cbd4620a03
SF5- + SF4 -> SF3- + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,3.882989645085325,,,true,,rxn_3fc8bcac5260
SF5- + SF5 -> SF3- + SF5 + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.409882910733716,,,true,,rxn_4b95430a69cc
SF5- + SF5 -> SF4- + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.120922971104945,,,true,,rxn_eb1356b580c1
SF6+ + SF4 -> SF2+ + F2 + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_88c618fa2933
SF6+ + SF4 -> SF3+ + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3f93f9a78ac7
SF6+ + SF5 -> SF3+ + F2 + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6e23802b0fae
SF6+ + SF5 -> SF4+ + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a7f1618e0f91
SF6- + SF4 -> SF2- + F2 + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,4.378437476850578,,,true,,rxn_5e549f874b11
SF6- + SF4 -> SF3- + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.4081589285214036,,,true,,rxn_09647b41d818
SF6- + SF5 -> SF3- + F2 + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.9350521941697956,,,true,,rxn_606c5b9328b9
SF6- + SF5 -> SF4- + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,2,pass,pass,pass,unknown,unknown,,1.6460922545410244,,,true,,rxn_6eb7aa720d8d
Ar+ + F -> Ar+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,1.7763568394002505e-15,1.2245967101856587e-16,,,true,,rxn_00c77ffb3278
Ar+ + O -> Ar+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,1.3322676295501878e-15,-1.5919757232413564e-15,,,true,,rxn_b23dfcecb0fc
Ar+ + O2 -> Ar+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,0.0,-7.806804027433574e-16,,,true,,rxn_116c2a39f075
Ar+ + SF4 -> Ar+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,0.0,0.0,,,true,,rxn_eb5a7b7a26be
Ar+ + SF5 -> Ar+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,0.0,0.0,,,true,,rxn_63d048f81579
Ar+ + SF6 -> Ar+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,0.0,0.0,,,true,,rxn_25ad93c9063f
Ar- + F -> Ar- + F,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_706ec3b0dab4
Ar- + O -> Ar- + O,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_981ebdf563ba
Ar- + O2 -> Ar- + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_37b2f906b55b
Ar- + SF4 -> Ar- + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_aeb5a58e1677
Ar- + SF5 -> Ar- + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_a955bba08317
Ar- + SF6 -> Ar- + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_b05ef34b4d22
F- + Ar -> F- + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,2,pass,pass,pass,unknown,unknown,0.0,-1.2245967101856587e-16,,,true,,rxn_4785dfab7c07
