id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_e_C_to_e_C,e + C -> e + C,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_C_to_e_e_Cp,e + C -> e + e + C+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_to_e_CF,e + CF -> e + CF,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_to_e_e_CFp,e + CF -> e + e + CF+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_to_e_CF_v,e + CF -> e + CF_v,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_v_to_e_CF,e + CF_v -> e + CF,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_to_e_CF*,e + CF -> e + CF*,electron,excitation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF*_to_e_CF,e + CF* -> e + CF,electron,deexcitation,2,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF_to_e_e_Cp_F,e + CF -> e + e + C+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_CF2*,e + CF2* -> e + CF2*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_e_CF2p,e + CF2* -> e + e + CF2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_CF_F,e + CF2* -> e + CF + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_e_CFp_F,e + CF2* -> e + e + CF+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_C_F2,e + CF2* -> e + C + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2*_to_e_e_Cp_F2,e + CF2* -> e + e + C+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_CF2_v,e + CF2_v -> e + CF2_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_e_CF2p,e + CF2_v -> e + e + CF2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_CF_F,e + CF2_v -> e + CF + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_e_CFp_F,e + CF2_v -> e + e + CF+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_C_F2,e + CF2_v -> e + C + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF2_v_to_e_e_Cp_F2,e + CF2_v -> e + e + C+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_CF3*,e + CF3* -> e + CF3*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_e_CF3p,e + CF3* -> e + e + CF3+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_CF2_F,e + CF3* -> e + CF2 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_e_CF2p_F,e + CF3* -> e + e + CF2+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_CF_F2,e + CF3* -> e + CF + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3*_to_e_e_CFp_F2,e + CF3* -> e + e + CF+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_CF3_v,e + CF3_v -> e + CF3_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_e_CF3p,e + CF3_v -> e + e + CF3+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_CF2_F,e + CF3_v -> e + CF2 + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_e_CF2p_F,e + CF3_v -> e + e + CF2+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_CF_F2,e + CF3_v -> e + CF + F2,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_CF3_v_to_e_e_CFp_F2,e + CF3_v -> e + e + CF+ + F2,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_C_1D_to_e_e_Cp,e + C_1D -> e + e + C+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_C_1S_to_e_e_Cp,e + C_1S -> e + e + C+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F*_to_e_F*,e + F* -> e + F*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F*_to_e_e_Fp,e + F* -> e + e + F+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2*_to_e_F2*,e + F2* -> e + F2*,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2*_to_e_e_F2p,e + F2* -> e + e + F2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2*_to_e_F_F,e + F2* -> e + F + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2*_to_e_e_Fp_F,e + F2* -> e + e + F+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2_v_to_e_F2_v,e + F2_v -> e + F2_v,electron,elastic,2,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2_v_to_e_e_F2p,e + F2_v -> e + e + F2+,electron,ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2_v_to_e_F_F,e + F2_v -> e + F + F,electron,dissociation,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_F2_v_to_e_e_Fp_F,e + F2_v -> e + e + F+ + F,electron,dissociative_ionization,2,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_CF_diss_C_1D,e + CF -> e + F + C_1D,electron,dissociation,2,cross_section,,-6.870429,,,,,,unknown,,candidate,"bond energy 5.61 eV plus the 1.26 eV level; the thermodynamic limit, below any measured onset"
cand_CF_diss_C_1S,e + CF -> e + F + C_1S,electron,dissociation,2,cross_section,,-8.290714999999999,,,,,,unknown,,candidate,"bond energy 5.61 eV plus the 2.68 eV level; the thermodynamic limit, below any measured onset"
cand_CF2_v_Ar_vt,CF2_v + Ar -> CF2 + Ar,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_Ar_4s_vt,CF2_v + Ar_4s -> CF2 + Ar_4s,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_C_vt,CF2_v + C -> CF2 + C,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF_vt,CF2_v + CF -> CF2 + CF,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF2_vt,CF2_v + CF2 -> CF2 + CF2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF2*_vt,CF2_v + CF2* -> CF2 + CF2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF3_vt,CF2_v + CF3 -> CF2 + CF3,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF3*_vt,CF2_v + CF3* -> CF2 + CF3*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF3_v_vt,CF2_v + CF3_v -> CF2 + CF3_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF4_vt,CF2_v + CF4 -> CF2 + CF4,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF4*_vt,CF2_v + CF4* -> CF2 + CF4*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_CF4_v_vt,CF2_v + CF4_v -> CF2 + CF4_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_C_1D_vt,CF2_v + C_1D -> CF2 + C_1D,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_C_1S_vt,CF2_v + C_1S -> CF2 + C_1S,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_F_vt,CF2_v + F -> CF2 + F,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_F*_vt,CF2_v + F* -> CF2 + F*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_F2_vt,CF2_v + F2 -> CF2 + F2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_F2*_vt,CF2_v + F2* -> CF2 + F2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF2_v_F2_v_vt,CF2_v + F2_v -> CF2 + F2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_Ar_vt,CF3_v + Ar -> CF3 + Ar,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_Ar_4s_vt,CF3_v + Ar_4s -> CF3 + Ar_4s,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_C_vt,CF3_v + C -> CF3 + C,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF_vt,CF3_v + CF -> CF3 + CF,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF2_vt,CF3_v + CF2 -> CF3 + CF2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF2*_vt,CF3_v + CF2* -> CF3 + CF2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF2_v_vt,CF3_v + CF2_v -> CF3 + CF2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF3_vt,CF3_v + CF3 -> CF3 + CF3,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF3*_vt,CF3_v + CF3* -> CF3 + CF3*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF4_vt,CF3_v + CF4 -> CF3 + CF4,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF4*_vt,CF3_v + CF4* -> CF3 + CF4*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_CF4_v_vt,CF3_v + CF4_v -> CF3 + CF4_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_C_1D_vt,CF3_v + C_1D -> CF3 + C_1D,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_C_1S_vt,CF3_v + C_1S -> CF3 + C_1S,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_F_vt,CF3_v + F -> CF3 + F,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_F*_vt,CF3_v + F* -> CF3 + F*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_F2_vt,CF3_v + F2 -> CF3 + F2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_F2*_vt,CF3_v + F2* -> CF3 + F2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF3_v_F2_v_vt,CF3_v + F2_v -> CF3 + F2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_C_vt,CF4_v + C -> CF4 + C,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_CF_vt,CF4_v + CF -> CF4 + CF,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_CF2*_vt,CF4_v + CF2* -> CF4 + CF2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_CF2_v_vt,CF4_v + CF2_v -> CF4 + CF2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_CF3*_vt,CF4_v + CF3* -> CF4 + CF3*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_CF3_v_vt,CF4_v + CF3_v -> CF4 + CF3_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_C_1D_vt,CF4_v + C_1D -> CF4 + C_1D,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_C_1S_vt,CF4_v + C_1S -> CF4 + C_1S,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_F*_vt,CF4_v + F* -> CF4 + F*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_F2*_vt,CF4_v + F2* -> CF4 + F2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_CF4_v_F2_v_vt,CF4_v + F2_v -> CF4 + F2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_Ar_vt,F2_v + Ar -> F2 + Ar,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_Ar_4s_vt,F2_v + Ar_4s -> F2 + Ar_4s,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_C_vt,F2_v + C -> F2 + C,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF_vt,F2_v + CF -> F2 + CF,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF2_vt,F2_v + CF2 -> F2 + CF2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF2*_vt,F2_v + CF2* -> F2 + CF2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF2_v_vt,F2_v + CF2_v -> F2 + CF2_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF3_vt,F2_v + CF3 -> F2 + CF3,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF3*_vt,F2_v + CF3* -> F2 + CF3*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF3_v_vt,F2_v + CF3_v -> F2 + CF3_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF4_vt,F2_v + CF4 -> F2 + CF4,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF4*_vt,F2_v + CF4* -> F2 + CF4*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_CF4_v_vt,F2_v + CF4_v -> F2 + CF4_v,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_C_1D_vt,F2_v + C_1D -> F2 + C_1D,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_C_1S_vt,F2_v + C_1S -> F2 + C_1S,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_F_vt,F2_v + F -> F2 + F,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_F*_vt,F2_v + F* -> F2 + F*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_F2_vt,F2_v + F2 -> F2 + F2,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_F2_v_F2*_vt,F2_v + F2* -> F2 + F2*,neutral_neutral,vibrational_relaxation,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_Arp_C_char_Ar_Cp,Ar+ + C -> Ar + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.50 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF_diss_Ar_Cp_F,Ar+ + CF -> Ar + C+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,1.1073789999999986,,,,,,,unknown,,candidate,"delta H = +1.11 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF2*_char_Ar_CF2p,Ar+ + CF2* -> Ar + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF2_v_char_Ar_CF2p,Ar+ + CF2_v -> Ar + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -4.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF3*_char_Ar_CF3p,Ar+ + CF3* -> Ar + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.71 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF3*_diss_Ar_CF2p_F,Ar+ + CF3* -> Ar + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.61 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF3_v_char_Ar_CF3p,Ar+ + CF3_v -> Ar + CF3+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -6.71 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_CF3_v_diss_Ar_CF2p_F,Ar+ + CF3_v -> Ar + CF2+ + F,ion_neutral,dissociative_charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.61 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_C_1D_char_Ar_Cp,Ar+ + C_1D -> Ar + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -5.76 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_C_1S_char_Ar_Cp,Ar+ + C_1S -> Ar + C+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.18 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F*_char_Ar_Fp,Ar+ + F* -> Ar + F+,ion_neutral,charge_transfer,2,rate_coefficient,1.6632100000000012,,,,,,,unknown,,candidate,"delta H = +1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2*_char_Ar_F2p,Ar+ + F2* -> Ar + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.07 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2*_reac_Arp_F_F,Ar+ + F2* -> Ar+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6453100000000003,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2_v_char_Ar_F2p,Ar+ + F2_v -> Ar + F2+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.07 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2_v_reac_Arp_F_F,Ar+ + F2_v -> Ar+ + F + F,ion_neutral,reactive_scattering,2,rate_coefficient,1.6453100000000003,,,,,,,unknown,,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_Ar_4s_char_C_Arp,C+ + Ar_4s -> C + Ar+,ion_neutral,charge_transfer,2,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -7.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Cp_CF2_char_C_CF2p,C+ + CF2 -> C + CF2+,ion_neutral,charge_transfer,2,rate_coefficient,0.10171200000000091,,,,,,,unknown,,candidate,"delta H = +0.10 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
